STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
41,4108160,Milton-Freewater School District 7,KG,12,45.9380393,-118.2690376,4108160,Contains non-reservation school,
41,4108280,Mitchell School District 55,KG,12,44.5177771,-120.0161252,4108280,Contains non-reservation school,
41,4108310,Molalla River School District 35,KG,12,45.0844881,-122.5192799,4108310,Contains non-reservation school,
41,4108430,Monroe School District 1J,KG,12,44.3502692,-123.3924742,4108430,Contains non-reservation school,
41,4108460,Monument School District 8,KG,12,44.7603341,-119.4806379,4108460,No School,
41,4108520,Morrow School District 1,KG,12,45.3869477,-119.5259175,4108520,Contains non-reservation school,
41,4108550,Mount Angel School District 91,KG,12,45.0653929,-122.7958424,4108550,Contains non-reservation school,
41,4108650,Neah-Kah-Nie School District 56,KG,12,45.6788581,-123.7371536,4108650,No School,
41,4108700,Nestucca Valley School District 101J,KG,12,45.2455524,-123.7605784,4108700,Contains non-reservation school,
41,4108720,Newberg School District 29J,KG,12,45.3207227,-122.9824492,4108720,Contains non-reservation school,
41,4108820,North Bend School District 13,KG,12,43.5187797,-124.1486544,4108820,Contains non-reservation school,
41,4108830,North Clackamas School District 12,KG,12,45.4264458,-122.5518093,4108830,Contains non-reservation school,
41,4108880,North Marion School District 15,KG,12,45.2164059,-122.8145495,4108880,Contains non-reservation school,
41,4108940,North Powder School District 8J,KG,12,45.0533247,-118.0396013,4108940,Contains non-reservation school,
41,4109000,Nyssa School District 26,KG,12,43.7777878,-117.2994213,4109000,No School,
41,4109120,Oakland School District 1,KG,12,43.4465982,-123.3919808,4109120,Contains non-reservation school,
41,4109150,Oakridge School District 76,KG,12,43.7085078,-122.2768999,4109150,No School,
41,4109270,Ontario School District 8,KG,12,44.0648095,-117.0183897,4109270,Contains non-reservation school,
41,4109330,Oregon City School District 62,KG,12,45.3314353,-122.5128817,4109330,Contains non-reservation school,
41,4109430,Paisley School District 11,KG,12,42.7897884,-120.7853255,4109430,No School,
41,4109480,Parkrose School District 3,KG,12,45.5685716,-122.5620702,4109480,Contains non-reservation school,
41,4109510,Pendleton School District 16,KG,12,45.6172535,-118.6200325,4109510,Contains non-reservation school,
41,4109530,Perrydale School District 21,KG,12,45.0178623,-123.3017335,4109530,Contains non-reservation school,
41,4109600,Philomath School District 17J,KG,12,44.5957682,-123.4770613,4109600,Contains non-reservation school,
41,4109630,Phoenix-Talent School District 4,KG,12,42.16322,-122.811784,4109630,Contains non-reservation school,
41,4109660,Pilot Rock School District 2,KG,12,45.409294,-118.8535816,4109660,Intersects Reservation,
41,4109720,Pine-Eagle School District 61,KG,12,44.8900891,-117.1323641,4109720,No School,
41,4109750,Pinehurst School District 94,KG,12,42.0961079,-122.3534106,4109750,No School,
41,4109870,Pleasant Hill School District 1,KG,12,43.9054748,-122.866439,4109870,Contains non-reservation school,
41,4109960,Plush School District 18,KG,12,42.4238067,-119.7767205,4109960,Contains non-reservation school,
41,4110020,Port Orford-Langlois School District 2J,KG,12,42.8422294,-124.4027957,4110020,Contains non-reservation school,
41,4110040,Portland School District 1J,KG,12,45.5584071,-122.7274106,4110040,Contains non-reservation school,
41,4110080,Powers School District 31,KG,12,42.8012883,-124.0124053,4110080,Contains non-reservation school,
41,4110110,Prairie City School District 4,KG,12,44.4924642,-118.5390746,4110110,Contains non-reservation school,
41,4110200,Prospect School District 59,KG,12,42.8308193,-122.4246084,4110200,No School,
41,4110350,Redmond School District 2J,KG,12,44.2175867,-121.3732308,4110350,Contains non-reservation school,
41,4110410,Reedsport School District 105,KG,12,43.7467575,-123.9530881,4110410,Contains non-reservation school,
41,4110520,Reynolds School District 7,KG,12,45.5520518,-122.4412718,4110520,Contains non-reservation school,
41,4110530,Riddle School District 70,KG,12,42.8916338,-123.5119292,4110530,Contains non-reservation school,
41,4110560,Riverdale School District 51J,KG,12,45.4454998,-122.6613922,4110560,No School,
41,4110680,Rogue River School District 35,KG,12,42.5854257,-123.1092477,4110680,No School,
41,4110710,Roseburg School District 4,KG,12,43.2820696,-123.4698347,4110710,Contains non-reservation school,
41,4110820,Salem-Keizer School District 24J,KG,12,44.9449465,-123.0280604,4110820,Contains non-reservation school,Contains BIA School
41,4110920,Oregon Trail School District 46,KG,12,45.323984,-121.9904531,4110920,Contains non-reservation school,
41,4110980,Scappoose School District 1J,KG,12,45.7750315,-122.9178866,4110980,Contains non-reservation school,
41,4111040,Scio School District 95,KG,12,44.6836948,-122.7558049,4111040,Contains non-reservation school,
41,4111100,Seaside School District 10,KG,12,45.9094109,-123.8912039,4111100,Contains non-reservation school,
41,4111220,Sheridan School District 48J,KG,12,45.1438782,-123.4000475,4111220,No School,
41,4111250,Sherman School District 1,KG,12,45.3992158,-120.6785124,4111250,Contains non-reservation school,
41,4111290,Sherwood School District 88J,KG,12,45.35399,-122.8452815,4111290,Contains non-reservation school,
41,4111400,North Lake School District 14,KG,12,43.2978056,-120.6056746,4111400,Contains non-reservation school,
41,4111470,Silver Falls School District 4J,KG,12,44.9584168,-122.6897008,4111470,Contains non-reservation school,
41,4111490,Sisters School District 6,KG,12,44.308542,-121.6091702,4111490,No School,
41,4111580,South Lane School District 45J,KG,12,43.6614615,-122.842187,4111580,Contains non-reservation school,
41,4111610,South Umpqua School District 19,KG,12,42.9713324,-123.2620983,4111610,Contains non-reservation school,
41,4111640,Spray School District 1,KG,12,44.7808675,-119.8181546,4111640,No School,
41,4111670,Springfield School District 19,KG,12,44.0891563,-122.842269,4111670,Contains non-reservation school,
41,4111720,St. Helens School District 502,KG,12,45.9118983,-122.9043443,4111720,Contains non-reservation school,
41,4111760,St. Paul School District 45,KG,12,45.2195094,-122.9484929,4111760,Contains non-reservation school,
41,4111790,Stanfield School District 61,KG,12,45.8104259,-119.158616,4111790,No School,
41,4111940,Sutherlin School District 130,KG,12,43.4375821,-123.1140728,4111940,Contains non-reservation school,
41,4111970,Sweet Home School District 55,KG,12,44.3711535,-122.2897426,4111970,Contains non-reservation school,
41,4112240,Tigard-Tualatin School District 23J,KG,12,45.4051652,-122.7863608,4112240,Contains non-reservation school,
41,4112320,Tillamook School District 9,KG,12,45.4567301,-123.7526189,4112320,Contains non-reservation school,
41,4112360,Troy School District 54,KG,12,45.9469021,-117.5258575,4112360,No School,
41,4112540,Ukiah School District 80,KG,12,45.1056562,-118.8551207,4112540,No School,
41,4112600,Umatilla School District 6,KG,12,45.9035273,-119.3442028,4112600,Contains non-reservation school,
41,4112690,Union School District 5,KG,12,45.1286446,-117.6518423,4112690,Contains non-reservation school,
41,4112930,Vernonia School District 47J,KG,12,45.8986794,-123.2221692,4112930,Contains non-reservation school,
41,4112990,Wallowa School District 12,KG,12,45.6369759,-117.5708304,4112990,No School,
41,4113080,Warrenton-Hammond School District 30,KG,12,46.1618861,-123.8753893,4113080,Contains non-reservation school,
41,4113170,West Linn School District 3J,KG,12,45.336291,-122.7083109,4113170,Contains non-reservation school,
41,4113350,Willamina School District 30J,KG,12,45.1139191,-123.5875097,4113350,Contains non-reservation school,
41,4113490,Winston-Dillard School District 116,KG,12,43.0910146,-123.5560105,4113490,Contains non-reservation school,
41,4113530,Woodburn School District 103,KG,12,45.144241,-122.8577691,4113530,Contains non-reservation school,
41,4113650,Yoncalla School District 32,KG,12,43.5865635,-123.2701894,4113650,Contains non-reservation school,
41,4199997,School District Not Defined,PK,12,41.9933944,-120.3286912,4199997,No School,
39,3900094,Monroe Local School District,PK,12,39.4455733,-84.3718053,3900094,Contains non-reservation school,
39,3900537,Manchester Local School District,PK,12,38.7147464,-83.5926534,3900537,Contains non-reservation school,
39,3904348,Akron City School District,PK,12,41.076723,-81.5200589,3904348,Contains non-reservation school,
39,3904349,Alliance City School District,PK,12,40.9113021,-81.0955223,3904349,Contains non-reservation school,
39,3904350,Ashland City School District,PK,12,40.8577795,-82.2976426,3904350,Contains non-reservation school,
39,3904351,Ashtabula Area City School District,PK,12,41.8363729,-80.8117689,3904351,Contains non-reservation school,
39,3904352,Athens City School District,PK,12,39.3692845,-82.1126576,3904352,Contains non-reservation school,
39,3904353,Barberton City School District,PK,12,41.0178299,-81.6018429,3904353,Contains non-reservation school,
39,3904354,Bay Village City School District,PK,12,41.4852506,-81.9316697,3904354,Contains non-reservation school,
39,3904355,Beachwood City School District,PK,12,41.4785843,-81.5025848,3904355,Contains non-reservation school,
39,3904357,Bellaire Local School District,PK,12,39.9968675,-80.818457,3904357,No School,
39,3904358,Bellefontaine City School District,PK,12,40.3423108,-83.7822073,3904358,No School,
39,3904359,Bellevue City School District,PK,12,41.2478332,-82.8686303,3904359,No School,
39,3904360,Berea City School District,PK,12,41.3816822,-81.8339802,3904360,Contains non-reservation school,
39,3904361,Belpre City School District,PK,12,39.2966464,-81.6069171,3904361,No School,
39,3904362,Bexley City School District,PK,12,39.9653584,-82.9344792,3904362,Contains non-reservation school,
39,3904363,Bowling Green City School District,PK,12,41.3311788,-83.7183891,3904363,Contains non-reservation school,
39,3904364,Brecksville-Broadview Heights City School District,PK,12,41.3138916,-81.6327008,3904364,Contains non-reservation school,
39,3904365,Brooklyn City School District,PK,12,41.4347398,-81.7491795,3904365,No School,
39,3904366,Brunswick City School District,PK,12,41.2404885,-81.8288212,3904366,Contains non-reservation school,
39,3904367,Bryan City School District,PK,12,41.4825989,-84.5440753,3904367,Contains non-reservation school,
39,3904368,Bucyrus City School District,PK,12,40.8043194,-82.9730556,3904368,No School,
39,3904369,Cambridge City School District,PK,12,40.1076351,-81.5816003,3904369,Contains non-reservation school,
39,3904370,Campbell City School District,PK,12,41.077984,-80.5923588,3904370,No School,
39,3904371,Canton City School District,PK,12,40.8034893,-81.3763564,3904371,Contains non-reservation school,
39,3904373,Centerville City School District,PK,12,39.6259621,-84.1613043,3904373,Contains non-reservation school,
39,3904374,Chillicothe City School District,PK,12,39.3028997,-82.9762346,3904374,Contains non-reservation school,
39,3904375,Cincinnati City School District,PK,12,39.1447627,-84.5035592,3904375,Contains non-reservation school,
39,3904376,Circleville City School District,PK,12,39.5813319,-82.9887756,3904376,Contains non-reservation school,
39,3904377,Claymont City School District,PK,12,40.3647715,-81.3250713,3904377,Contains non-reservation school,
39,3904378,Cleveland Municipal School District,PK,12,41.4774519,-81.6789022,3904378,Contains non-reservation school,
39,3904379,Cleveland Heights-University Heights City School District,PK,12,41.5073137,-81.5602802,3904379,Contains non-reservation school,
39,3904380,Columbus City School District,PK,12,39.9814177,-82.9723053,3904380,Contains non-reservation school,
39,3904381,Conneaut Area City School District,PK,12,41.8782379,-80.5585868,3904381,Contains non-reservation school,
39,3904382,Coshocton City School District,PK,12,40.2708952,-81.844962,3904382,Contains non-reservation school,
39,3904383,Cuyahoga Falls City School District,PK,12,41.1414569,-81.479672,3904383,Contains non-reservation school,
39,3904384,Dayton City School District,PK,12,39.7667641,-84.201956,3904384,Contains non-reservation school,
39,3904385,Deer Park Community City School District,PK,12,39.2108985,-84.3965983,3904385,Contains non-reservation school,
39,3904386,Defiance City School District,PK,12,41.2527378,-84.398142,3904386,No School,
39,3904387,Delaware City School District,PK,12,40.3166285,-83.0728812,3904387,Contains non-reservation school,
39,3904388,Delphos City School District,PK,12,40.8290973,-84.3504397,3904388,Contains non-reservation school,
39,3904389,Dover City School District,PK,12,40.5405215,-81.4918646,3904389,Contains non-reservation school,
39,3904390,East Cleveland City School District,PK,12,41.5324531,-81.5772226,3904390,Contains non-reservation school,
39,3904391,East Liverpool City School District,PK,12,40.6416366,-80.5826223,3904391,Contains non-reservation school,
39,3904392,East Palestine City School District,PK,12,40.8456992,-80.56108,3904392,Contains non-reservation school,
39,3904393,Eaton Community City School District,PK,12,39.7043677,-84.7087776,3904393,Contains non-reservation school,
39,3904394,Elyria City School District,PK,12,41.3832316,-82.1195718,3904394,Contains non-reservation school,
39,3904395,Euclid City School District,PK,12,41.5910677,-81.5184748,3904395,Contains non-reservation school,
39,3904396,Fairborn City School District,PK,12,39.8108006,-84.0208018,3904396,Contains non-reservation school,
39,3904397,Fairview Park City School District,PK,12,41.4417673,-81.8528199,3904397,No School,
39,3904399,Fostoria City School District,PK,12,41.1845134,-83.4400238,3904399,Contains non-reservation school,
39,3904400,Franklin City School District,PK,12,39.5364762,-84.2954807,3904400,Contains non-reservation school,
39,3904401,Fremont City School District,PK,12,41.3800744,-83.1096963,3904401,Contains non-reservation school,
39,3904402,Galion City School District,PK,12,40.7281977,-82.7718652,3904402,Contains non-reservation school,
39,3904403,Gallipolis City School District,PK,12,38.8097714,-82.2789163,3904403,Contains non-reservation school,
39,3904404,Garfield Heights City School District,PK,12,41.4197755,-81.603942,3904404,Contains non-reservation school,
39,3904405,Geneva Area City School District,PK,12,41.7560441,-80.9319236,3904405,Contains non-reservation school,
39,3904406,Girard City School District,PK,12,41.150522,-80.7033913,3904406,No School,
39,3904407,Grandview Heights City School District,PK,12,39.9804532,-83.0443517,3904407,Contains non-reservation school,
39,3904408,Winton Woods City School District,PK,12,39.2689782,-84.5188022,3904408,Contains non-reservation school,
39,3904409,Greenville City School District,PK,12,40.1159528,-84.6190661,3904409,Contains non-reservation school,
39,3904410,Hamilton City School District,PK,12,39.3944359,-84.5691484,3904410,Contains non-reservation school,
